Column1;Column2;Column3;Column4;Column5;;;
Fecha y Hora;45992,58167;;;;;;
X;Y;Z;Gauss;mT;;;X
-112.5;-262.5;-125.0;-453.03;;;;
-75.0;-262.5;-125.0;-453.65;;;;
-37.5;-262.5;-125.0;-454.09;;;;
0.0;-262.5;-125.0;-454.42;;;;
37.5;-262.5;-125.0;-454.71;;;;
75.0;-262.5;-125.0;-454.76;;;;
112.5;-262.5;-125.0;-454.66;;;;
150.0;-262.5;-125.0;-454.41;;;;
187.5;-262.5;-125.0;-454.01;;;;
225.0;-262.5;-125.0;-453.3;;;;
262.5;-262.5;-125.0;-452.31;;;;
262.5;-225.0;-125.0;-452.15;;;;
225.0;-225.0;-125.0;-453.03;;;;
187.5;-225.0;-125.0;-453.55;;;;
150.0;-225.0;-125.0;-454.08;;;;
112.5;-225.0;-125.0;-454.36;;;;
75.0;-225.0;-125.0;-454.51;;;;
37.5;-225.0;-125.0;-454.42;;;;
0.0;-225.0;-125.0;-454.26;;;;
-37.5;-225.0;-125.0;-453.97;;;;
-75.0;-225.0;-125.0;-453.65;;;;
-112.5;-225.0;-125.0;-453.14;;;;
-150.0;-225.0;-125.0;-452.52;;;;
-187.5;-225.0;-125.0;-451.93;;;;
-225.0;-225.0;-125.0;-451.26;;;;
-262.5;-225.0;-125.0;-450.61;;;;
-262.5;-187.5;-125.0;-451.08;;;;
-225.0;-187.5;-125.0;-451.61;;;;
-187.5;-187.5;-125.0;-452.14;;;;
-150.0;-187.5;-125.0;-452.68;;;;
-112.5;-187.5;-125.0;-453.08;;;;
-75.0;-187.5;-125.0;-453.47;;;;
-37.5;-187.5;-125.0;-453.85;;;;
0.0;-187.5;-125.0;-454.09;;;;
37.5;-187.5;-125.0;-454.21;;;;
75.0;-187.5;-125.0;-454.2;;;;
112.5;-187.5;-125.0;-454.15;;;;
150.0;-187.5;-125.0;-453.83;;;;
187.5;-187.5;-125.0;-453.41;;;;
225.0;-187.5;-125.0;-452.89;;;;
262.5;-187.5;-125.0;-452.14;;;;
262.5;-150.0;-125.0;-452.12;;;;
225.0;-150.0;-125.0;-452.78;;;;
187.5;-150.0;-125.0;-453.35;;;;
150.0;-150.0;-125.0;-453.73;;;;
112.5;-150.0;-125.0;-453.95;;;;
75.0;-150.0;-125.0;-454.12;;;;
37.5;-150.0;-125.0;-453.99;;;;
0.0;-150.0;-125.0;-453.97;;;;
-37.5;-150.0;-125.0;-453.82;;;;
-75.0;-150.0;-125.0;-453.52;;;;
-112.5;-150.0;-125.0;-453.2;;;;
-150.0;-150.0;-125.0;-452.73;;;;
-187.5;-150.0;-125.0;-452.23;;;;
-225.0;-150.0;-125.0;-451.74;;;;
-262.5;-150.0;-125.0;-451.25;;;;
-262.5;-112.5;-125.0;-451.13;;;;
-225.0;-112.5;-125.0;-451.78;;;;
-187.5;-112.5;-125.0;-452.33;;;;
-150.0;-112.5;-125.0;-452.8;;;;
-112.5;-112.5;-125.0;-453.17;;;;
-75.0;-112.5;-125.0;-453.48;;;;
-37.5;-112.5;-125.0;-453.78;;;;
0.0;-112.5;-125.0;-453.9;;;;
37.5;-112.5;-125.0;-454.09;;;;
75.0;-112.5;-125.0;-453.91;;;;
112.5;-112.5;-125.0;-453.73;;;;
150.0;-112.5;-125.0;-453.58;;;;
187.5;-112.5;-125.0;-453.13;;;;
225.0;-112.5;-125.0;-452.7;;;;
262.5;-112.5;-125.0;-452.03;;;;
262.5;-75.0;-125.0;-452.03;;;;
225.0;-75.0;-125.0;-452.68;;;;
187.5;-75.0;-125.0;-453.22;;;;
150.0;-75.0;-125.0;-453.5;;;;
112.5;-75.0;-125.0;-453.82;;;;
75.0;-75.0;-125.0;-453.99;;;;
37.5;-75.0;-125.0;-454.01;;;;
0.0;-75.0;-125.0;-453.99;;;;
-37.5;-75.0;-125.0;-453.8;;;;
-75.0;-75.0;-125.0;-453.59;;;;
-112.5;-75.0;-125.0;-453.29;;;;
-150.0;-75.0;-125.0;-452.88;;;;
-187.5;-75.0;-125.0;-452.42;;;;
-225.0;-75.0;-125.0;-451.82;;;;
-262.5;-75.0;-125.0;-451.14;;;;
-262.5;-37.5;-125.0;-451.02;;;;
-225.0;-37.5;-125.0;-451.83;;;;
-187.5;-37.5;-125.0;-452.38;;;;
-150.0;-37.5;-125.0;-452.91;;;;
-112.5;-37.5;-125.0;-453.34;;;;
-75.0;-37.5;-125.0;-453.71;;;;
-37.5;-37.5;-125.0;-453.83;;;;
0.0;-37.5;-125.0;-453.95;;;;
37.5;-37.5;-125.0;-454.02;;;;
75.0;-37.5;-125.0;-453.82;;;;
112.5;-37.5;-125.0;-453.76;;;;
150.0;-37.5;-125.0;-453.52;;;;
187.5;-37.5;-125.0;-453.16;;;;
225.0;-37.5;-125.0;-452.7;;;;
262.5;-37.5;-125.0;-452.15;;;;
262.5;0.0;-125.0;-452.28;;;;
225.0;0.0;-125.0;-452.77;;;;
187.5;0.0;-125.0;-453.24;;;;
150.0;0.0;-125.0;-453.57;;;;
112.5;0.0;-125.0;-453.9;;;;
75.0;0.0;-125.0;-454.06;;;;
37.5;0.0;-125.0;-454.2;;;;
0.0;0.0;-125.0;-454.14;;;;
-37.5;0.0;-125.0;-454.08;;;;
-75.0;0.0;-125.0;-453.83;;;;
-112.5;0.0;-125.0;-453.56;;;;
-150.0;0.0;-125.0;-453.11;;;;
-187.5;0.0;-125.0;-452.59;;;;
-225.0;0.0;-125.0;-451.98;;;;
-262.5;0.0;-125.0;-451.15;;;;
-262.5;37.5;-125.0;-451.41;;;;
-225.0;37.5;-125.0;-452.2;;;;
-187.5;37.5;-125.0;-452.82;;;;
-150.0;37.5;-125.0;-453.32;;;;
-112.5;37.5;-125.0;-453.77;;;;
-75.0;37.5;-125.0;-454.0;;;;
-37.5;37.5;-125.0;-454.22;;;;
0.0;37.5;-125.0;-454.25;;;;
37.5;37.5;-125.0;-454.23;;;;
75.0;37.5;-125.0;-454.26;;;;
112.5;37.5;-125.0;-454.01;;;;
150.0;37.5;-125.0;-453.75;;;;
187.5;37.5;-125.0;-453.32;;;;
225.0;37.5;-125.0;-452.85;;;;
262.5;37.5;-125.0;-452.35;;;;
262.5;75.0;-125.0;-452.6;;;;
225.0;75.0;-125.0;-453.17;;;;
187.5;75.0;-125.0;-453.62;;;;
150.0;75.0;-125.0;-453.99;;;;
112.5;75.0;-125.0;-454.34;;;;
75.0;75.0;-125.0;-454.47;;;;
37.5;75.0;-125.0;-454.57;;;;
0.0;75.0;-125.0;-454.58;;;;
-37.5;75.0;-125.0;-454.44;;;;
-75.0;75.0;-125.0;-454.25;;;;
-112.5;75.0;-125.0;-453.92;;;;
-150.0;75.0;-125.0;-453.53;;;;
-187.5;75.0;-125.0;-453.02;;;;
-225.0;75.0;-125.0;-452.48;;;;
-262.5;75.0;-125.0;-451.72;;;;
-262.5;112.5;-125.0;-452.13;;;;
-225.0;112.5;-125.0;-452.73;;;;
-187.5;112.5;-125.0;-453.35;;;;
-150.0;112.5;-125.0;-453.84;;;;
-112.5;112.5;-125.0;-454.18;;;;
-75.0;112.5;-125.0;-454.47;;;;
-37.5;112.5;-125.0;-454.72;;;;
0.0;112.5;-125.0;-454.82;;;;
37.5;112.5;-125.0;-454.84;;;;
75.0;112.5;-125.0;-454.71;;;;
112.5;112.5;-125.0;-454.52;;;;
150.0;112.5;-125.0;-454.24;;;;
187.5;112.5;-125.0;-453.73;;;;
225.0;112.5;-125.0;-453.25;;;;
262.5;112.5;-125.0;-452.65;;;;
262.5;150.0;-125.0;-452.84;;;;
225.0;150.0;-125.0;-453.52;;;;
187.5;150.0;-125.0;-454.0;;;;
150.0;150.0;-125.0;-454.5;;;;
112.5;150.0;-125.0;-454.91;;;;
75.0;150.0;-125.0;-455.13;;;;
37.5;150.0;-125.0;-455.28;;;;
0.0;150.0;-125.0;-455.25;;;;
-37.5;150.0;-125.0;-455.03;;;;
-75.0;150.0;-125.0;-454.79;;;;
-112.5;150.0;-125.0;-454.5;;;;
-150.0;150.0;-125.0;-454.1;;;;
-187.5;150.0;-125.0;-453.64;;;;
-225.0;150.0;-125.0;-453.01;;;;
-262.5;150.0;-125.0;-452.53;;;;
-262.5;187.5;-125.0;-453.37;;;;
-225.0;187.5;-125.0;-453.46;;;;
-187.5;187.5;-125.0;-453.8;;;;
-150.0;187.5;-125.0;-454.33;;;;
-112.5;187.5;-125.0;-454.7;;;;
-75.0;187.5;-125.0;-455.17;;;;
-37.5;187.5;-125.0;-455.42;;;;
0.0;187.5;-125.0;-455.57;;;;
37.5;187.5;-125.0;-455.73;;;;
75.0;187.5;-125.0;-455.6;;;;
112.5;187.5;-125.0;-455.37;;;;
150.0;187.5;-125.0;-454.98;;;;
187.5;187.5;-125.0;-454.41;;;;
225.0;187.5;-125.0;-453.81;;;;
262.5;187.5;-125.0;-453.04;;;;
262.5;225.0;-125.0;-453.34;;;;
225.0;225.0;-125.0;-454.09;;;;
187.5;225.0;-125.0;-454.84;;;;
150.0;225.0;-125.0;-455.49;;;;
112.5;225.0;-125.0;-455.88;;;;
75.0;225.0;-125.0;-456.14;;;;
37.5;225.0;-125.0;-456.19;;;;
0.0;225.0;-125.0;-456.08;;;;
-37.5;225.0;-125.0;-455.8;;;;
-75.0;225.0;-125.0;-455.41;;;;
-112.5;225.0;-125.0;-454.89;;;;
-150.0;225.0;-125.0;-454.44;;;;
-187.5;225.0;-125.0;-454.03;;;;
-225.0;225.0;-125.0;-454.17;;;;
-262.5;225.0;-125.0;-455.63;;;;
-262.5;262.5;-125.0;-464.08;;;;
-225.0;262.5;-125.0;-457.02;;;;
-187.5;262.5;-125.0;-454.98;;;;
-150.0;262.5;-125.0;-454.75;;;;
-112.5;262.5;-125.0;-455.09;;;;
-75.0;262.5;-125.0;-455.67;;;;
-37.5;262.5;-125.0;-456.16;;;;
0.0;262.5;-125.0;-456.48;;;;
37.5;262.5;-125.0;-456.83;;;;
75.0;262.5;-125.0;-456.87;;;;
112.5;262.5;-125.0;-456.57;;;;
150.0;262.5;-125.0;-456.12;;;;
187.5;262.5;-125.0;-455.37;;;;
225.0;262.5;-125.0;-454.67;;;;
262.5;262.5;-125.0;-454.07;;;;
0;0;0;-453.08;;;;
262.5;262.5;-75.0;-452.31;;;;
225.0;262.5;-75.0;-453.55;;;;
187.5;262.5;-75.0;-454.53;;;;
150.0;262.5;-75.0;-455.22;;;;
112.5;262.5;-75.0;-455.87;;;;
75.0;262.5;-75.0;-456.15;;;;
37.5;262.5;-75.0;-456.23;;;;
0.0;262.5;-75.0;-455.97;;;;
-37.5;262.5;-75.0;-455.59;;;;
-75.0;262.5;-75.0;-455.06;;;;
-112.5;262.5;-75.0;-454.25;;;;
-150.0;262.5;-75.0;-453.25;;;;
-187.5;262.5;-75.0;-452.07;;;;
-225.0;262.5;-75.0;-450.22;;;;
-262.5;262.5;-75.0;-446.46;;;;
-262.5;225.0;-75.0;-450.63;;;;
-225.0;225.0;-75.0;-451.92;;;;
-187.5;225.0;-75.0;-452.8;;;;
-150.0;225.0;-75.0;-453.55;;;;
-112.5;225.0;-75.0;-454.25;;;;
-75.0;225.0;-75.0;-454.77;;;;
-37.5;225.0;-75.0;-455.24;;;;
0.0;225.0;-75.0;-455.46;;;;
37.5;225.0;-75.0;-455.55;;;;
75.0;225.0;-75.0;-455.47;;;;
112.5;225.0;-75.0;-455.19;;;;
150.0;225.0;-75.0;-454.72;;;;
187.5;225.0;-75.0;-454.17;;;;
225.0;225.0;-75.0;-453.39;;;;
262.5;225.0;-75.0;-452.52;;;;
262.5;187.5;-75.0;-452.47;;;;
225.0;187.5;-75.0;-453.16;;;;
187.5;187.5;-75.0;-453.8;;;;
150.0;187.5;-75.0;-454.3;;;;
112.5;187.5;-75.0;-454.67;;;;
75.0;187.5;-75.0;-454.97;;;;
37.5;187.5;-75.0;-455.05;;;;
0.0;187.5;-75.0;-455.0;;;;
-37.5;187.5;-75.0;-454.81;;;;
-75.0;187.5;-75.0;-454.47;;;;
-112.5;187.5;-75.0;-454.06;;;;
-150.0;187.5;-75.0;-453.53;;;;
-187.5;187.5;-75.0;-452.87;;;;
-225.0;187.5;-75.0;-452.22;;;;
-262.5;187.5;-75.0;-451.44;;;;
-262.5;150.0;-75.0;-451.46;;;;
-225.0;150.0;-75.0;-452.09;;;;
-187.5;150.0;-75.0;-452.73;;;;
-150.0;150.0;-75.0;-453.35;;;;
-112.5;150.0;-75.0;-453.81;;;;
-75.0;150.0;-75.0;-454.19;;;;
-37.5;150.0;-75.0;-454.5;;;;
0.0;150.0;-75.0;-454.59;;;;
37.5;150.0;-75.0;-454.71;;;;
75.0;150.0;-75.0;-454.59;;;;
112.5;150.0;-75.0;-454.32;;;;
150.0;150.0;-75.0;-454.01;;;;
187.5;150.0;-75.0;-453.53;;;;
225.0;150.0;-75.0;-452.95;;;;
262.5;150.0;-75.0;-452.32;;;;
262.5;112.5;-75.0;-452.12;;;;
225.0;112.5;-75.0;-452.71;;;;
187.5;112.5;-75.0;-453.14;;;;
150.0;112.5;-75.0;-453.66;;;;
112.5;112.5;-75.0;-453.98;;;;
75.0;112.5;-75.0;-454.13;;;;
37.5;112.5;-75.0;-454.3;;;;
0.0;112.5;-75.0;-454.22;;;;
-37.5;112.5;-75.0;-454.17;;;;
-75.0;112.5;-75.0;-453.94;;;;
-112.5;112.5;-75.0;-453.58;;;;
-150.0;112.5;-75.0;-453.12;;;;
-187.5;112.5;-75.0;-452.54;;;;
-225.0;112.5;-75.0;-451.92;;;;
-262.5;112.5;-75.0;-451.14;;;;
-262.5;75.0;-75.0;-450.93;;;;
-225.0;75.0;-75.0;-451.61;;;;
-187.5;75.0;-75.0;-452.35;;;;
-150.0;75.0;-75.0;-452.89;;;;
-112.5;75.0;-75.0;-453.34;;;;
-75.0;75.0;-75.0;-453.68;;;;
-37.5;75.0;-75.0;-453.96;;;;
0.0;75.0;-75.0;-454.02;;;;
37.5;75.0;-75.0;-453.99;;;;
75.0;75.0;-75.0;-453.92;;;;
112.5;75.0;-75.0;-453.65;;;;
150.0;75.0;-75.0;-453.39;;;;
187.5;75.0;-75.0;-452.95;;;;
225.0;75.0;-75.0;-452.46;;;;
262.5;75.0;-75.0;-451.93;;;;
262.5;37.5;-75.0;-451.79;;;;
225.0;37.5;-75.0;-452.34;;;;
187.5;37.5;-75.0;-452.85;;;;
150.0;37.5;-75.0;-453.19;;;;
112.5;37.5;-75.0;-453.49;;;;
75.0;37.5;-75.0;-453.75;;;;
37.5;37.5;-75.0;-453.8;;;;
0.0;37.5;-75.0;-453.75;;;;
-37.5;37.5;-75.0;-453.64;;;;
-75.0;37.5;-75.0;-453.38;;;;
-112.5;37.5;-75.0;-453.07;;;;
-150.0;37.5;-75.0;-452.69;;;;
-187.5;37.5;-75.0;-452.13;;;;
-225.0;37.5;-75.0;-451.52;;;;
-262.5;37.5;-75.0;-450.66;;;;
-262.5;0.0;-75.0;-450.58;;;;
-225.0;0.0;-75.0;-451.33;;;;
-187.5;0.0;-75.0;-451.97;;;;
-150.0;0.0;-75.0;-452.57;;;;
-112.5;0.0;-75.0;-452.85;;;;
-75.0;0.0;-75.0;-453.29;;;;
-37.5;0.0;-75.0;-453.5;;;;
0.0;0.0;-75.0;-453.55;;;;
37.5;0.0;-75.0;-453.67;;;;
75.0;0.0;-75.0;-453.56;;;;
112.5;0.0;-75.0;-453.35;;;;
150.0;0.0;-75.0;-453.05;;;;
187.5;0.0;-75.0;-452.62;;;;
225.0;0.0;-75.0;-452.19;;;;
262.5;0.0;-75.0;-451.63;;;;
262.5;-37.5;-75.0;-451.53;;;;
225.0;-37.5;-75.0;-452.05;;;;
187.5;-37.5;-75.0;-452.59;;;;
150.0;-37.5;-75.0;-452.98;;;;
112.5;-37.5;-75.0;-453.3;;;;
75.0;-37.5;-75.0;-453.52;;;;
37.5;-37.5;-75.0;-453.44;;;;
0.0;-37.5;-75.0;-453.49;;;;
-37.5;-37.5;-75.0;-453.39;;;;
-75.0;-37.5;-75.0;-453.19;;;;
-112.5;-37.5;-75.0;-452.88;;;;
-150.0;-37.5;-75.0;-452.46;;;;
-187.5;-37.5;-75.0;-451.88;;;;
-225.0;-37.5;-75.0;-451.29;;;;
-262.5;-37.5;-75.0;-450.5;;;;
-262.5;-75.0;-75.0;-450.53;;;;
-225.0;-75.0;-75.0;-451.26;;;;
-187.5;-75.0;-75.0;-451.89;;;;
-150.0;-75.0;-75.0;-452.21;;;;
-112.5;-75.0;-75.0;-452.69;;;;
-75.0;-75.0;-75.0;-453.11;;;;
-37.5;-75.0;-75.0;-453.35;;;;
0.0;-75.0;-75.0;-453.5;;;;
37.5;-75.0;-75.0;-453.48;;;;
75.0;-75.0;-75.0;-453.42;;;;
112.5;-75.0;-75.0;-453.25;;;;
150.0;-75.0;-75.0;-452.9;;;;
187.5;-75.0;-75.0;-452.5;;;;
225.0;-75.0;-75.0;-451.99;;;;
262.5;-75.0;-75.0;-451.44;;;;
262.5;-112.5;-75.0;-451.34;;;;
225.0;-112.5;-75.0;-451.95;;;;
187.5;-112.5;-75.0;-452.46;;;;
150.0;-112.5;-75.0;-452.88;;;;
112.5;-112.5;-75.0;-453.12;;;;
75.0;-112.5;-75.0;-453.34;;;;
37.5;-112.5;-75.0;-453.37;;;;
0.0;-112.5;-75.0;-453.4;;;;
-37.5;-112.5;-75.0;-453.23;;;;
-75.0;-112.5;-75.0;-452.93;;;;
-112.5;-112.5;-75.0;-452.69;;;;
-150.0;-112.5;-75.0;-452.23;;;;
-187.5;-112.5;-75.0;-451.77;;;;
-225.0;-112.5;-75.0;-451.25;;;;
-262.5;-112.5;-75.0;-450.74;;;;
-262.5;-150.0;-75.0;-450.78;;;;
-225.0;-150.0;-75.0;-451.2;;;;
-187.5;-150.0;-75.0;-451.68;;;;
-150.0;-150.0;-75.0;-452.23;;;;
-112.5;-150.0;-75.0;-452.6;;;;
-75.0;-150.0;-75.0;-453.03;;;;
-37.5;-150.0;-75.0;-453.28;;;;
0.0;-150.0;-75.0;-453.45;;;;
37.5;-150.0;-75.0;-453.56;;;;
75.0;-150.0;-75.0;-453.46;;;;
112.5;-150.0;-75.0;-453.38;;;;
150.0;-150.0;-75.0;-452.96;;;;
187.5;-150.0;-75.0;-452.54;;;;
225.0;-150.0;-75.0;-452.01;;;;
262.5;-150.0;-75.0;-451.29;;;;
262.5;-187.5;-75.0;-451.16;;;;
225.0;-187.5;-75.0;-451.99;;;;
187.5;-187.5;-75.0;-452.61;;;;
150.0;-187.5;-75.0;-453.11;;;;
112.5;-187.5;-75.0;-453.42;;;;
75.0;-187.5;-75.0;-453.56;;;;
37.5;-187.5;-75.0;-453.59;;;;
0.0;-187.5;-75.0;-453.57;;;;
-37.5;-187.5;-75.0;-453.26;;;;
-75.0;-187.5;-75.0;-452.98;;;;
-112.5;-187.5;-75.0;-452.61;;;;
-150.0;-187.5;-75.0;-452.12;;;;
-187.5;-187.5;-75.0;-451.69;;;;
-225.0;-187.5;-75.0;-451.2;;;;
-262.5;-187.5;-75.0;-450.75;;;;
-262.5;-225.0;-75.0;-450.59;;;;
-225.0;-225.0;-75.0;-450.91;;;;
-187.5;-225.0;-75.0;-451.4;;;;
-150.0;-225.0;-75.0;-452.02;;;;
-112.5;-225.0;-75.0;-452.51;;;;
-75.0;-225.0;-75.0;-452.94;;;;
-37.5;-225.0;-75.0;-453.34;;;;
0.0;-225.0;-75.0;-453.56;;;;
37.5;-225.0;-75.0;-453.74;;;;
75.0;-225.0;-75.0;-453.76;;;;
112.5;-225.0;-75.0;-453.65;;;;
150.0;-225.0;-75.0;-453.27;;;;
187.5;-225.0;-75.0;-452.73;;;;
225.0;-225.0;-75.0;-452.0;;;;
262.5;-225.0;-75.0;-451.11;;;;
262.5;-262.5;-75.0;-450.95;;;;
225.0;-262.5;-75.0;-452.01;;;;
187.5;-262.5;-75.0;-452.83;;;;
150.0;-262.5;-75.0;-453.42;;;;
112.5;-262.5;-75.0;-453.8;;;;
75.0;-262.5;-75.0;-453.91;;;;
37.5;-262.5;-75.0;-453.91;;;;
0.0;-262.5;-75.0;-453.73;;;;
-37.5;-262.5;-75.0;-453.36;;;;
-75.0;-262.5;-75.0;-452.88;;;;
-112.5;-262.5;-75.0;-452.34;;;;
-150.0;-262.5;-75.0;-451.74;;;;
-187.5;-262.5;-75.0;-451.1;;;;
-225.0;-262.5;-75.0;-450.55;;;;
-262.5;-262.5;-75.0;-450.04;;;;
0;0;0;-453.26;;;;
-262.5;-262.5;-25.0;-449.83;;;;
-225.0;-262.5;-25.0;-450.43;;;;
-187.5;-262.5;-25.0;-450.96;;;;
-150.0;-262.5;-25.0;-451.51;;;;
-112.5;-262.5;-25.0;-452.06;;;;
-75.0;-262.5;-25.0;-452.72;;;;
-37.5;-262.5;-25.0;-453.12;;;;
0.0;-262.5;-25.0;-453.48;;;;
37.5;-262.5;-25.0;-453.65;;;;
75.0;-262.5;-25.0;-453.64;;;;
112.5;-262.5;-25.0;-453.42;;;;
150.0;-262.5;-25.0;-452.95;;;;
187.5;-262.5;-25.0;-452.32;;;;
225.0;-262.5;-25.0;-451.39;;;;
262.5;-262.5;-25.0;-450.25;;;;
262.5;-225.0;-25.0;-450.59;;;;
225.0;-225.0;-25.0;-451.49;;;;
187.5;-225.0;-25.0;-452.25;;;;
150.0;-225.0;-25.0;-452.83;;;;
112.5;-225.0;-25.0;-453.23;;;;
75.0;-225.0;-25.0;-453.35;;;;
37.5;-225.0;-25.0;-453.4;;;;
0.0;-225.0;-25.0;-453.34;;;;
-37.5;-225.0;-25.0;-453.07;;;;
-75.0;-225.0;-25.0;-452.7;;;;
-112.5;-225.0;-25.0;-452.27;;;;
-150.0;-225.0;-25.0;-451.69;;;;
-187.5;-225.0;-25.0;-451.19;;;;
-225.0;-225.0;-25.0;-450.81;;;;
-262.5;-225.0;-25.0;-450.4;;;;
-262.5;-187.5;-25.0;-450.58;;;;
-225.0;-187.5;-25.0;-451.01;;;;
-187.5;-187.5;-25.0;-451.47;;;;
-150.0;-187.5;-25.0;-451.95;;;;
-112.5;-187.5;-25.0;-452.35;;;;
-75.0;-187.5;-25.0;-452.7;;;;
-37.5;-187.5;-25.0;-453.04;;;;
0.0;-187.5;-25.0;-453.28;;;;
37.5;-187.5;-25.0;-453.34;;;;
75.0;-187.5;-25.0;-453.32;;;;
112.5;-187.5;-25.0;-453.08;;;;
150.0;-187.5;-25.0;-452.72;;;;
187.5;-187.5;-25.0;-452.21;;;;
225.0;-187.5;-25.0;-451.53;;;;
262.5;-187.5;-25.0;-450.88;;;;
262.5;-150.0;-25.0;-451.02;;;;
225.0;-150.0;-25.0;-451.67;;;;
187.5;-150.0;-25.0;-452.19;;;;
150.0;-150.0;-25.0;-452.65;;;;
112.5;-150.0;-25.0;-452.96;;;;
75.0;-150.0;-25.0;-453.2;;;;
37.5;-150.0;-25.0;-453.18;;;;
0.0;-150.0;-25.0;-453.15;;;;
-37.5;-150.0;-25.0;-453.05;;;;
-75.0;-150.0;-25.0;-452.79;;;;
-112.5;-150.0;-25.0;-452.46;;;;
-150.0;-150.0;-25.0;-452.06;;;;
-187.5;-150.0;-25.0;-451.59;;;;
-225.0;-150.0;-25.0;-451.14;;;;
-262.5;-150.0;-25.0;-450.59;;;;
-262.5;-112.5;-25.0;-450.49;;;;
-225.0;-112.5;-25.0;-451.15;;;;
-187.5;-112.5;-25.0;-451.6;;;;
-150.0;-112.5;-25.0;-452.07;;;;
-112.5;-112.5;-25.0;-452.46;;;;
-75.0;-112.5;-25.0;-452.76;;;;
-37.5;-112.5;-25.0;-452.95;;;;
0.0;-112.5;-25.0;-453.17;;;;
37.5;-112.5;-25.0;-453.16;;;;
75.0;-112.5;-25.0;-453.1;;;;
112.5;-112.5;-25.0;-452.88;;;;
150.0;-112.5;-25.0;-452.54;;;;
187.5;-112.5;-25.0;-452.2;;;;
225.0;-112.5;-25.0;-451.66;;;;
262.5;-112.5;-25.0;-451.0;;;;
262.5;-75.0;-25.0;-451.03;;;;
225.0;-75.0;-25.0;-451.69;;;;
187.5;-75.0;-25.0;-452.22;;;;
150.0;-75.0;-25.0;-452.64;;;;
112.5;-75.0;-25.0;-452.89;;;;
75.0;-75.0;-25.0;-453.1;;;;
37.5;-75.0;-25.0;-453.15;;;;
0.0;-75.0;-25.0;-453.1;;;;
-37.5;-75.0;-25.0;-452.94;;;;
-75.0;-75.0;-25.0;-452.73;;;;
-112.5;-75.0;-25.0;-452.49;;;;
-150.0;-75.0;-25.0;-452.04;;;;
-187.5;-75.0;-25.0;-451.63;;;;
-225.0;-75.0;-25.0;-451.02;;;;
-262.5;-75.0;-25.0;-450.29;;;;
-262.5;-37.5;-25.0;-450.21;;;;
-225.0;-37.5;-25.0;-451.02;;;;
-187.5;-37.5;-25.0;-451.55;;;;
-150.0;-37.5;-25.0;-452.12;;;;
-112.5;-37.5;-25.0;-452.59;;;;
-75.0;-37.5;-25.0;-452.9;;;;
-37.5;-37.5;-25.0;-453.06;;;;
0.0;-37.5;-25.0;-453.17;;;;
37.5;-37.5;-25.0;-453.2;;;;
75.0;-37.5;-25.0;-453.07;;;;
112.5;-37.5;-25.0;-452.86;;;;
150.0;-37.5;-25.0;-452.66;;;;
187.5;-37.5;-25.0;-452.22;;;;
225.0;-37.5;-25.0;-451.8;;;;
262.5;-37.5;-25.0;-451.2;;;;
262.5;0.0;-25.0;-451.3;;;;
225.0;0.0;-25.0;-451.86;;;;
187.5;0.0;-25.0;-452.31;;;;
150.0;0.0;-25.0;-452.71;;;;
112.5;0.0;-25.0;-452.94;;;;
75.0;0.0;-25.0;-453.17;;;;
37.5;0.0;-25.0;-453.28;;;;
0.0;0.0;-25.0;-453.36;;;;
-37.5;0.0;-25.0;-453.21;;;;
-75.0;0.0;-25.0;-452.88;;;;
-112.5;0.0;-25.0;-452.56;;;;
-150.0;0.0;-25.0;-452.23;;;;
-187.5;0.0;-25.0;-451.67;;;;
-225.0;0.0;-25.0;-451.09;;;;
-262.5;0.0;-25.0;-450.27;;;;
-262.5;37.5;-25.0;-450.28;;;;
-225.0;37.5;-25.0;-451.15;;;;
-187.5;37.5;-25.0;-451.85;;;;
-150.0;37.5;-25.0;-452.39;;;;
-112.5;37.5;-25.0;-452.79;;;;
-75.0;37.5;-25.0;-453.14;;;;
-37.5;37.5;-25.0;-453.38;;;;
0.0;37.5;-25.0;-453.53;;;;
37.5;37.5;-25.0;-453.53;;;;
75.0;37.5;-25.0;-453.43;;;;
112.5;37.5;-25.0;-453.16;;;;
150.0;37.5;-25.0;-452.81;;;;
187.5;37.5;-25.0;-452.44;;;;
225.0;37.5;-25.0;-451.99;;;;
262.5;37.5;-25.0;-451.39;;;;
262.5;75.0;-25.0;-451.59;;;;
225.0;75.0;-25.0;-452.17;;;;
187.5;75.0;-25.0;-452.68;;;;
150.0;75.0;-25.0;-453.09;;;;
112.5;75.0;-25.0;-453.36;;;;
75.0;75.0;-25.0;-453.59;;;;
37.5;75.0;-25.0;-453.76;;;;
0.0;75.0;-25.0;-453.72;;;;
-37.5;75.0;-25.0;-453.59;;;;
-75.0;75.0;-25.0;-453.32;;;;
-112.5;75.0;-25.0;-453.08;;;;
-150.0;75.0;-25.0;-452.55;;;;
-187.5;75.0;-25.0;-452.0;;;;
-225.0;75.0;-25.0;-451.35;;;;
-262.5;75.0;-25.0;-450.53;;;;
-262.5;112.5;-25.0;-450.6;;;;
-225.0;112.5;-25.0;-451.52;;;;
-187.5;112.5;-25.0;-452.21;;;;
-150.0;112.5;-25.0;-452.74;;;;
-112.5;112.5;-25.0;-453.21;;;;
-75.0;112.5;-25.0;-453.56;;;;
-37.5;112.5;-25.0;-453.75;;;;
0.0;112.5;-25.0;-453.97;;;;
37.5;112.5;-25.0;-453.94;;;;
